question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
"""Müştərilərin hesabları üzrə bank çıxarışları""nın saxlanma müddəti neçə ildir?",“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_122_144,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə,"“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_122_144,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_123_145,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_139_161,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_116_138,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_121_143,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_85_103,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_6_13,Məcəllə_art_6_13,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_5,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_43_59",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Banklar haqqında"" Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə Fərman neçənci tarixdə, kim tərəfindən imzalanıb və nə vaxt qüvvəyə minir?",Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə,"_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_intro_1,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,590-IIQ-Banklar haqqında_ch_X_144_part1,Banklar Haqqında Qanun_ch_XI_art_94_138_part1,402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_intro_1,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_2_108_part1,402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part1,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_2_3,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_2_3,“Azərbaycan Respublikası Mərkəzi Bankının normativ xarakterli aktlarının hazırlanması və qəbul edilməsi Qaydası”nın təsdiq edilməsi barədə_art_2_3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Banklar haqqında"" Qanunun 49.2-ci maddəsində nəzərdə tutulmuş sanksiyanın tətbiqinə dair materiallara baxılması qaydası kim tərəfindən və necə təsdiq edilir?",Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə,"Banklar Haqqında Qanun_ch_VI_art_50_73,590-IIQ-Banklar haqqında_ch_VI_art_50_73,Banklar Haqqında Qanun_ch_VI_art_49_72,590-IIQ-Banklar haqqında_ch_VI_art_49_72,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,45937180-250a-4b4a-b8e5-153945adb06d_intro_1,590-IIQ-Banklar haqqında_ch_X_144_part1,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_52_66_part1,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part1,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_VI_art_26_37_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12 aprel 2017-ci il tarixli 1336 nömrəli Prezident Fərmanı ilə Fərmanın 3.1-ci bəndinə hansı dəyişikliklər edilib?,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part3,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə,"_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part4,Nizamnamə kapitalında dövlətə məxsus səhmlər olan bankların və bank olmayan kredit təşkilatlarının idarə edilməsində dövlətin iştirakı qaydası haqqında_art_3_4,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part3,402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part1,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_VI_art_26_37_part8,Bank Hesabları Qaydası_art_3_107_part2,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_3_107_part4,AML Sanksiya Dəyişiklikləri_art_3_4_part2,Bank Hesabları Qaydası_art_3_107_part4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fərmanın 3.1-1-ci bəndinə hansı Fərmanlarla və hansı tarixlərdə əlavələr edilib?,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part3,Banklar haqqında Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə,"402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part3,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_6_12_part2,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part4,Bank Hesabları Qaydası_art_3_107_part3,590-IIQ-Banklar haqqında_ch_X_art_38_181_part3,Banklar Haqqında Qanun_ch_XI_art_38_175_part3,Nizamnamə kapitalında dövlətə məxsus səhmlər olan bankların və bank olmayan kredit təşkilatlarının idarə edilməsində dövlətin iştirakı qaydası haqqında_art_3_4,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_7_13_part3,Bank Hesabları Qaydası_art_3_107_part4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Azərbaycan Respublikasının Mərkəzi Bankı haqqında Qanuna əsasən Mərkəzi Bankın müstəqilliyi nədən ibarətdir və hansı orqanlar onun fəaliyyətinə müdaxilə edə bilməz?,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_6_8,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_6_8,Banklar Haqqında Qanun_ch_I_art_2_6,590-IIQ-Banklar haqqında_ch_I_art_2_6,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_46_111,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_intro_1,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_2_4,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_1_3,Banklar Haqqında Qanun_ch_I_art_3_7,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_art_15_19,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_1_5",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"Mərkəzi Bank dövlətin öhdəlikləri üçün, dövlət isə Mərkəzi Bankın öhdəlikləri üçün cavabdehdirmi və bu qaydanın hansı istisnası var?",802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_6_8,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_art_15_19,Banklar Haqqında Qanun_ch_I_art_2_6,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_6_8,590-IIQ-Banklar haqqında_ch_I_art_2_6,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_46_111,Banklar Haqqında Qanun_ch_XI_art_92_136,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_art_17_21,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_5_20,590-IIQ-Banklar haqqında_ch_XI_art_92_141,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_art_16_20",3,0.0,1.0,1.0,1.0,0.3333333333333333,0,1,1,1
Mərkəzi Bank beynəlxalq əməkdaşlıq çərçivəsində hansı qurumlarla müqavilə və sazişlər bağlaya bilər?,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_9_11,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_9_11,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_51_117,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XII_art_51_108,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_53_73,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_X_art_54_75,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_50_116,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_art_18_22,Banklar Haqqında Qanun_ch_IV_art_35_54,590-IIQ-Banklar haqqında_ch_IV_art_35_54,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_18",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Mərkəzi Bankın mənfəəti necə hesablanır və gəlirləri hansı mənbələr hesabına formalaşır?,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_II_art_11_14,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_II_art_11_14,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_II_art_12_15,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_II_art_10_13,58696c0de75462383dba38398_intro_1_part15,1db1173040cd0364af5d7f0d2_intro_1_part16,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_I_art_5_7,09b9304488242be054f8c2eb6_intro_1_part17,baab9bc790127f849f8ac1040_intro_1_part19,ba0d73daa9275fa1fe1e4694b_art_2_22_part1,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XII_art_63_86",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"""Azərbaycan Respublikasının Mərkəzi Bankı haqqında"" Qanunun III fəsli hansı münasibətləri tənzimləyir?",802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_18,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_III_18,“Ödəmə qabiliyyətini itirmiş bankların rezolyusiyası və sağlamlaşdırma tədbirləri çərçivəsində qeyri-işlək (toksik) aktivlərin təqdim edilməsi Qaydası”nın təsdiq edilməsi haqqında_art_3_4,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_47,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_2_112,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_3_113,590-IIQ-Banklar haqqında_ch_III_31,Banklar Haqqında Qanun_ch_III_31,590-IIQ-Banklar haqqında_ch_IV_art_35_54,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_46_111,590-IIQ-Banklar haqqında_ch_IV_art_36_55",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Kredit İttifaqının fəaliyyətinin əsas prinsipləri hansılardır?,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_1_10,AZƏRBAYCAN RESPUBLİKASININ QANUNU,"AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_1_10,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_3_9,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_1_31,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_62,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_1_49,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_51,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_1_39,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_2_40,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_1_60,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_1_3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kredit ittifaqları Azərbaycan Respublikasının hansı sahədə nəzərdə tutulmuş vəzifələri həyata keçirirlər?,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_2_14,AZƏRBAYCAN RESPUBLİKASININ QANUNUNU,"AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_2_14,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_2_8,AZƏRBAYCAN RESPUBLİKASININ QANUNU_intro_1,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_1_4,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_1_16,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_10_38,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_1_5,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_2_40,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_62,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_2_75",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Əmanətlərin sığortalanması haqqında"" Qanunun II fəsli hansı mövzuya həsr olunub?",Əmanətlərin sığortalanması haqqında_ch_II_6,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_6,Əmanətlərin sığortalanması haqqında_ch_I_art_2_4_part1,Əmanətlərin sığortalanması haqqında_intro_1,Əmanətlərin sığortalanması haqqında_ch_II_art_3_7,Əmanətlərin sığortalanması haqqında_ch_I_art_1_3,590-IIQ-Banklar haqqında_ch_X_art_2_148_part1,590-IIQ-Banklar haqqında_ch_II_10,Banklar Haqqında Qanun_ch_II_10,Banklar Haqqında Qanun_ch_XI_art_2_142_part1,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_21",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Əmanətlərin Sığortalanması Fondu sığorta hadisəsi baş verdikdə hansı funksiyanı yerinə yetirir?,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_3_7,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,Əmanətlərin sığortalanması haqqında_ch_I_art_2_4_part2,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında_ch_I_art_1_3,Əmanətlərin sığortalanması haqqında_ch_II_art_22_26,Əmanətlərin sığortalanması haqqında_ch_I_art_2_4_part1,Əmanətlərin sığortalanması haqqında_intro_1,Əmanətlərin sığortalanması haqqında_ch_II_art_8_12,Əmanətlərin sığortalanması haqqında_ch_II_art_10_14",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fond öhdəliklərini yerinə yetirmək üçün vəsaiti çatışmadıqda haradan borc vəsaiti cəlb edə bilər və kompensasiya ödədikdə həmin məbləği necə geri tələb edir?,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_17_21,Əmanətlərin sığortalanması haqqında_ch_III_art_28_33,Əmanətlərin sığortalanması haqqında_ch_II_art_8_12,Əmanətlərin sığortalanması haqqında_ch_III_art_26_31,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında_ch_IV_art_31_37,Əmanətlərin sığortalanması haqqında_ch_II_art_22_26,Əmanətlərin sığortalanması haqqında_ch_II_art_14_18,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,Əmanətlərin sığortalanması haqqında_ch_III_art_27_32",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fondun Himayəçilik Şurası hansı halda Fondun uzunmüddətli borc qiymətli kağızlarının buraxılması haqqında qərar qəbul edir və bu səlahiyyəti icraçı direktora həvalə edə bilərmi?,Əmanətlərin sığortalanması haqqında_ch_II_art_8_12,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_10_14,Əmanətlərin sığortalanması haqqında_ch_II_art_8_12,Əmanətlərin sığortalanması haqqında_ch_II_art_6_10,Əmanətlərin sığortalanması haqqında_ch_II_art_5_9,Əmanətlərin sığortalanması haqqında_ch_II_art_7_11,Əmanətlərin sığortalanması haqqında_ch_II_art_17_21,Əmanətlərin sığortalanması haqqında_ch_II_art_9_13,Əmanətlərin sığortalanması haqqında_ch_II_art_20_24,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Nizamnamə kapitalında dövlətə məxsus səhmlər olan bankların və bank olmayan kredit təşkilatlarının idarə edilməsində dövlətin iştirakı qaydası haqqında_art_1_2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Fondun icraçı direktoru necə təyin edilir, səlahiyyət müddəti neçə ildir və hansı tələblərə cavab verməlidir?",Əmanətlərin sığortalanması haqqında_ch_II_art_9_13,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_9_13,Əmanətlərin sığortalanması haqqında_ch_II_art_10_14,Əmanətlərin sığortalanması haqqında_ch_II_art_8_12,Əmanətlərin sığortalanması haqqında_ch_II_art_6_10,Əmanətlərin sığortalanması haqqında_ch_II_art_5_9,402 _Azərbaycan Respublikasının Milli Bankı haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_2_3,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_60_69,Azərbaycan Respublikası Prezidentinin Fərmanı_art_9_15,Əmanətlərin sığortalanması haqqında_ch_II_art_19_23",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fondun sığorta ehtiyatları hansı mənbələr hesabına formalaşır?,Əmanətlərin sığortalanması haqqında_ch_II_art_11_15,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_11_15,Əmanətlərin sığortalanması haqqında_ch_II_art_3_7,Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,Əmanətlərin sığortalanması haqqında_ch_II_art_16_20,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_2_89,98a6608d0eb4e83b612fde01f_art_3_25_part9,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,1db1173040cd0364af5d7f0d2_intro_1_part23,58696c0de75462383dba38398_intro_1_part24",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sığorta haqlarını vaxtında ödəməyən iştirakçı banka tətbiq edilən dəbbə pulu necə hesablanır və 30 gün ərzində ödəniş edilmədikdə hansı tədbirlər görülür?,Əmanətlərin sığortalanması haqqında_ch_II_art_15_19,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_15_19,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_5_35,Əmanətlərin sığortalanması haqqında_ch_I_art_2_4_part2,Əmanətlərin sığortalanması haqqında_ch_II_art_13_17,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_3_4,98a6608d0eb4e83b612fde01f_art_3_25_part10,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part3,590-IIQ-Banklar haqqında_ch_VIII_art_57_95,Banklar Haqqında Qanun_ch_VIII_art_57_90,Əmanətlərin sığortalanması haqqında_ch_II_art_12_16",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fond risklərin bölüşdürülməsi məqsədilə sərbəst pul vəsaitlərini hansı maliyyə alətlərində yerləşdirə bilər?,Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,a416bd5767831ef5222712ecd_art_4_19_part3,Banklarda korporativ idarəetmə Standartları_art_1_42_part1,a416bd5767831ef5222712ecd_art_4_19_part4,Əmanətlərin sığortalanması haqqında_ch_II_art_3_7,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,a416bd5767831ef5222712ecd_art_4_27_part1,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_4_12,ba0d73daa9275fa1fe1e4694b_intro_1_part17",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fond öz funksiyalarını yerinə yetirərkən maliyyə bazarlarına nəzarət orqanına və Mərkəzi Banka hansı məlumatları təqdim edir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında_ch_II_art_4_8,Əmanətlərin sığortalanması haqqında_ch_II_art_22_26,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XII_art_63_86,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_48_60_part2,Əmanətlərin sığortalanması haqqında_ch_II_art_19_23,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_6_12_part1,Banklarda korporativ idarəetmə Standartları_art_1_42_part1,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_64_123,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_6_12_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Mərkəzi Bank banklarla bağlı hansı qərarlar qəbul edildikdə bu barədə Fonda növbəti iş günündən gec olmayaraq məlumat göndərməlidir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,Əmanətlərin sığortalanması haqqında_ch_IV_art_30_36,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part1,Banklarda korporativ idarəetmə Standartları_art_18_31_part4,Əmanətlərin sığortalanması haqqında_ch_II_art_17_21,Banklarda korporativ idarəetmə Standartları_intro_1,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_4,Banklar Haqqında Qanun_ch_IV_art_34_53,beaf2f3b-d7c9-4377-8d69-d29758699119_art_2_3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Mərkəzi Bank iştirakçı bankın Fond qarşısında öhdəliklərini yerinə yetirmədiyini aşkar etdikdə hansı tədbirləri görür və pozuntular aradan qaldırılmazsa hansı sanksiyalar tətbiq edilir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_63_74,_Banklar haqqında_ Azərbaycan Respublikası Qanununun tətbiq edilməsi barədə_art_4_5_part2,Banklar Haqqında Qanun_ch_VI_art_49_72,590-IIQ-Banklar haqqında_ch_VI_art_49_72,Banklar Haqqında Qanun_ch_VI_art_48_71,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_52_66_part1,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_46_58,590-IIQ-Banklar haqqında_ch_III_art_30_47_part2,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_48_60_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bankın çevrilmə formasında yenidən təşkilinə qabaqcadan razılıq alınması üçün müraciətə hansı sənədlər əlavə edilməlidir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_9,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_8,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_7,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_2,590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_5,Bank Hesabları Qaydası_art_4_9_part1,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
